0 tensor(326401.8438, grad_fn=<MeanBackward0>)
1 tensor(305244.9375, grad_fn=<MeanBackward0>)
2 tensor(305244.9375, grad_fn=<MeanBackward0>)
3 tensor(287666.1250, grad_fn=<MeanBackward0>)
4 tensor(237102.6875, grad_fn=<MeanBackward0>)
5 tensor(237102.6875, grad_fn=<MeanBackward0>)
6 tensor(237102.6875, grad_fn=<MeanBackward0>)
7 tensor(237102.6875, grad_fn=<MeanBackward0>)
8 tensor(237102.6875, grad_fn=<MeanBackward0>)
9 tensor(237102.6875, grad_fn=<MeanBackward0>)
